,prompt_id,Prompt,Word,Label Type,index
6795,477,Write a python function to convert the given string to lower case.,convert,Operator,"(27, 33)"
6796,477,Write a python function to convert the given string to lower case.,string,Datatype,"(45, 50)"
6797,477,Write a python function to convert the given string to lower case.,lower,Property,"(55, 59)"
6798,477,Write a python function to convert the given string to lower case.,case.,Property,"(61, 65)"
6799,478,Write a function to remove lowercase substrings from a given string.,,,
6800,478,Write a function to remove lowercase substrings from a given string.,Write,Operator,"(0, 4)"
6801,478,Write a function to remove lowercase substrings from a given string.,remove,Operator,"(20, 25)"
6802,478,Write a function to remove lowercase substrings from a given string.,substrings,Property,"(37, 46)"
6803,478,Write a function to remove lowercase substrings from a given string.,string.,Datatype,"(61, 67)"
6804,478,Write a function to remove lowercase substrings from a given string.,lowercase,Property,"(27, 35)"
6805,479,Write a python function to find the first digit of a given number.,,,
6806,479,Write a python function to find the first digit of a given number.,Write,Operator,"(0, 4)"
6807,479,Write a python function to find the first digit of a given number.,find,Operator,"(27, 30)"
6808,479,Write a python function to find the first digit of a given number.,number.,Datatype,"(59, 65)"
6809,479,Write a python function to find the first digit of a given number.,first,Property,"(36, 40)"
6810,479,Write a python function to find the first digit of a given number.,digit,Property,"(42, 46)"
6811,480,Write a python function to find the maximum occurring character in a given string.,,,
6812,480,Write a python function to find the maximum occurring character in a given string.,Write,Operator,"(0, 4)"
6813,480,Write a python function to find the maximum occurring character in a given string.,find,Operator,"(27, 30)"
6814,480,Write a python function to find the maximum occurring character in a given string.,character,Datatype,"(54, 62)"
6815,480,Write a python function to find the maximum occurring character in a given string.,string.,Datatype,"(75, 81)"
6816,480,Write a python function to find the maximum occurring character in a given string.,maximum,Property,"(36, 42)"
6817,480,Write a python function to find the maximum occurring character in a given string.,occurring,Property,"(44, 52)"
6818,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,,,
6819,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,Write,Operator,"(0, 4)"
6820,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,determine,Operator,"(20, 28)"
6821,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,set,Datatype,"(47, 49)"
6822,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,equal,Property,"(77, 81)"
6823,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,sum,Property,"(73, 75)"
6824,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,sum.,Property,"(96, 99)"
6825,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,subset,Property,"(44, 49)"
6826,481,Write a function to determine if there is a subset of the given set with sum equal to the given sum.,if,Conditional,"(30, 31)"
6827,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,,,
6828,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,Write,Operator,"(0, 4)"
6829,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,find,Operator,"(20, 23)"
6830,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,regex.,Datatype,"(120, 125)"
6831,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,string,Datatype,"(104, 109)"
6832,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,upper,Property,"(42, 46)"
6833,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,letter,Property,"(53, 58)"
6834,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,lower,Property,"(72, 76)"
6835,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,letters,Property,"(83, 89)"
6836,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,case,Property,"(48, 51)"
6837,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,followed,Operator,"(60, 67)"
6838,482,Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,sequences,Datatype,"(25, 33)"
6839,483,Write a python function to find the first natural number whose factorial is divisible by x.,,,
6840,483,Write a python function to find the first natural number whose factorial is divisible by x.,Write,Operator,"(0, 4)"
6841,483,Write a python function to find the first natural number whose factorial is divisible by x.,find,Operator,"(27, 30)"
6842,483,Write a python function to find the first natural number whose factorial is divisible by x.,natural,Property,"(42, 48)"
6843,483,Write a python function to find the first natural number whose factorial is divisible by x.,first,Property,"(36, 40)"
6844,483,Write a python function to find the first natural number whose factorial is divisible by x.,factorial,Property,"(63, 71)"
6845,483,Write a python function to find the first natural number whose factorial is divisible by x.,x.,Property,"(89, 90)"
6846,483,Write a python function to find the first natural number whose factorial is divisible by x.,number,Datatype,"(50, 55)"
6847,483,Write a python function to find the first natural number whose factorial is divisible by x.,divisible,Operator,"(76, 84)"
6848,484,Write a function to remove the matching tuples from the given two tuples.,,,
6849,484,Write a function to remove the matching tuples from the given two tuples.,Write,Operator,"(0, 4)"
6850,484,Write a function to remove the matching tuples from the given two tuples.,remove,Operator,"(20, 25)"
6851,484,Write a function to remove the matching tuples from the given two tuples.,tuples.,Datatype,"(66, 72)"
6852,484,Write a function to remove the matching tuples from the given two tuples.,tuples,Datatype,"(40, 45)"
6853,484,Write a function to remove the matching tuples from the given two tuples.,matching,Property,"(31, 38)"
6854,484,Write a function to remove the matching tuples from the given two tuples.,two,Property,"(62, 64)"
6855,485,Write a function to find the largest palindromic number in the given array.,,,
6856,485,Write a function to find the largest palindromic number in the given array.,Write,Operator,"(0, 4)"
6857,485,Write a function to find the largest palindromic number in the given array.,find,Operator,"(20, 23)"
6858,485,Write a function to find the largest palindromic number in the given array.,number,Datatype,"(49, 54)"
6859,485,Write a function to find the largest palindromic number in the given array.,array.,Datatype,"(69, 74)"
6860,485,Write a function to find the largest palindromic number in the given array.,largest,Property,"(29, 35)"
6861,485,Write a function to find the largest palindromic number in the given array.,palindromic,Property,"(37, 47)"
6862,486,Write a function to compute binomial probability for the given number.,,,
6863,486,Write a function to compute binomial probability for the given number.,Write,Operator,"(0, 4)"
6864,486,Write a function to compute binomial probability for the given number.,compute,Operator,"(20, 26)"
6865,486,Write a function to compute binomial probability for the given number.,number.,Datatype,"(63, 69)"
6866,486,Write a function to compute binomial probability for the given number.,binomial,Property,"(28, 35)"
6867,486,Write a function to compute binomial probability for the given number.,probability,Property,"(37, 47)"
6868,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,,,
6869,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,Write,Operator,"(0, 4)"
6870,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,sort,Operator,"(20, 23)"
6871,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,tuples,Datatype,"(35, 40)"
6872,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,list,Datatype,"(27, 30)"
6873,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,of,Datatype,"(32, 33)"
6874,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,tuple.,Datatype,"(90, 95)"
6875,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,each,Property,"(85, 88)"
6876,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,last,Property,"(69, 72)"
6877,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,element,Property,"(74, 80)"
6878,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,increasing,Property,"(45, 54)"
6879,487,Write a function to sort a list of tuples in increasing order by the last element in each tuple.,order,Property,"(56, 60)"
6880,488,Write a function to find the area of a pentagon.,,,
6881,488,Write a function to find the area of a pentagon.,Write,Operator,"(0, 4)"
6882,488,Write a function to find the area of a pentagon.,find,Operator,"(20, 23)"
6883,488,Write a function to find the area of a pentagon.,area,Property,"(29, 32)"
6884,488,Write a function to find the area of a pentagon.,pentagon.,Property,"(39, 47)"
6885,489,Write a python function to find the frequency of the largest value in a given array.,,,
6886,489,Write a python function to find the frequency of the largest value in a given array.,Write,Operator,"(0, 4)"
6887,489,Write a python function to find the frequency of the largest value in a given array.,find,Operator,"(27, 30)"
6888,489,Write a python function to find the frequency of the largest value in a given array.,array.,Datatype,"(78, 83)"
6889,489,Write a python function to find the frequency of the largest value in a given array.,largest,Property,"(53, 59)"
6890,489,Write a python function to find the frequency of the largest value in a given array.,value,Property,"(61, 65)"
6891,489,Write a python function to find the frequency of the largest value in a given array.,frequency,Property,"(36, 44)"
6892,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,,,
6893,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,Write,Operator,"(0, 4)"
6894,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,extract,Operator,"(20, 26)"
6895,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,pairs,Datatype,"(36, 40)"
6896,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,tuple,Datatype,"(75, 79)"
6897,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,list.,Datatype,"(81, 85)"
6898,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,symmetric,Property,"(52, 60)"
6899,490,Write a function to extract all the pairs which are symmetric in the given tuple list.,all,Property,"(28, 30)"
6900,491,Write a function to find the sum of geometric progression series.,,,
6901,491,Write a function to find the sum of geometric progression series.,Write,Operator,"(0, 4)"
6902,491,Write a function to find the sum of geometric progression series.,find,Operator,"(20, 23)"
6903,491,Write a function to find the sum of geometric progression series.,geometric,Property,"(36, 44)"
6904,491,Write a function to find the sum of geometric progression series.,progression,Property,"(46, 56)"
6905,491,Write a function to find the sum of geometric progression series.,series.,Property,"(58, 64)"
6906,491,Write a function to find the sum of geometric progression series.,sum,Property,"(29, 31)"
6907,492,Write a function to search an element in the given array by using binary search.,,,
6908,492,Write a function to search an element in the given array by using binary search.,Write,Operator,"(0, 4)"
6909,492,Write a function to search an element in the given array by using binary search.,search,Operator,"(20, 25)"
6910,492,Write a function to search an element in the given array by using binary search.,array,Datatype,"(51, 55)"
6911,492,Write a function to search an element in the given array by using binary search.,binary,Property,"(66, 71)"
6912,492,Write a function to search an element in the given array by using binary search.,search.,Property,"(73, 79)"
6913,492,Write a function to search an element in the given array by using binary search.,element,Property,"(30, 36)"
6914,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",,,
6915,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",Write,Operator,"(0, 4)"
6916,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",calculate,Operator,"(20, 28)"
6917,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",list,Datatype,"(85, 88)"
6918,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",lists,Datatype,"(93, 97)"
6919,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",point,Datatype,"(127, 131)"
6920,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",coordinates.,Datatype,"(133, 144)"
6921,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",6,Property,"(110, 110)"
6922,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",tuples,Datatype,"(112, 117)"
6923,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",of,Property,"(37, 38)"
6924,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",hexagon,Property,"(40, 46)"
6925,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",coordinates,Property,"(48, 58)"
6926,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",grid,Property,"(32, 35)"
6927,493,"Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.",returns,Operator,"(75, 81)"
6928,494,Write a function to convert the given binary tuple to integer.,,,
6929,494,Write a function to convert the given binary tuple to integer.,Write,Operator,"(0, 4)"
6930,494,Write a function to convert the given binary tuple to integer.,convert,Operator,"(20, 26)"
6931,494,Write a function to convert the given binary tuple to integer.,integer.,Datatype,"(54, 61)"
6932,494,Write a function to convert the given binary tuple to integer.,tuple,Datatype,"(45, 49)"
6933,494,Write a function to convert the given binary tuple to integer.,binary,Property,"(38, 43)"
6934,495,Write a function to remove lowercase substrings from a given string by using regex.,,,
6935,495,Write a function to remove lowercase substrings from a given string by using regex.,Write,Operator,"(0, 4)"
6936,495,Write a function to remove lowercase substrings from a given string by using regex.,remove,Operator,"(20, 25)"
6937,495,Write a function to remove lowercase substrings from a given string by using regex.,string,Datatype,"(40, 45)"
6938,495,Write a function to remove lowercase substrings from a given string by using regex.,regex.,Datatype,"(77, 82)"
6939,495,Write a function to remove lowercase substrings from a given string by using regex.,substrings,Property,"(37, 46)"
6940,495,Write a function to remove lowercase substrings from a given string by using regex.,lowercase,Property,"(27, 35)"
6941,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,,,
6942,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,Write,Operator,"(0, 4)"
6943,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,find,Operator,"(20, 23)"
6944,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,list,Datatype,"(60, 63)"
6945,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,of,Datatype,"(65, 66)"
6946,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,numbers,Datatype,"(68, 74)"
6947,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,heap,Datatype,"(82, 85)"
6948,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,queue,Datatype,"(87, 91)"
6949,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,algorithm.,Datatype,"(93, 102)"
6950,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,integers,Property,"(38, 45)"
6951,496,Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,smallest,Property,"(29, 36)"
6952,497,Write a function to find the surface area of a cone.,,,
6953,497,Write a function to find the surface area of a cone.,Write,Operator,"(0, 4)"
6954,497,Write a function to find the surface area of a cone.,find,Operator,"(20, 23)"
6955,497,Write a function to find the surface area of a cone.,surface,Property,"(29, 35)"
6956,497,Write a function to find the surface area of a cone.,area,Property,"(37, 40)"
6957,497,Write a function to find the surface area of a cone.,cone.,Property,"(47, 51)"
6958,498,Write a python function to find gcd of two positive integers.,,,
6959,498,Write a python function to find gcd of two positive integers.,Write,Operator,"(0, 4)"
6960,498,Write a python function to find gcd of two positive integers.,find,Operator,"(27, 30)"
6961,498,Write a python function to find gcd of two positive integers.,integers.,Datatype,"(52, 60)"
6962,498,Write a python function to find gcd of two positive integers.,of,Property,"(36, 37)"
6963,498,Write a python function to find gcd of two positive integers.,gcd,Property,"(32, 34)"
6964,498,Write a python function to find gcd of two positive integers.,two,Property,"(39, 41)"
6965,498,Write a python function to find gcd of two positive integers.,positive,Property,"(43, 50)"
6966,499,Write a function to find the diameter of a circle.,,,
6967,499,Write a function to find the diameter of a circle.,Write,Operator,"(0, 4)"
6968,499,Write a function to find the diameter of a circle.,find,Operator,"(20, 23)"
6969,499,Write a function to find the diameter of a circle.,diameter,Property,"(29, 36)"
6970,499,Write a function to find the diameter of a circle.,of,Property,"(38, 39)"
6971,499,Write a function to find the diameter of a circle.,circle.,Property,"(43, 49)"
6972,500,Write a function to concatenate all elements of the given list into a string.,,,
6973,500,Write a function to concatenate all elements of the given list into a string.,Write,Operator,"(0, 4)"
6974,500,Write a function to concatenate all elements of the given list into a string.,concatenate,Operator,"(20, 30)"
6975,500,Write a function to concatenate all elements of the given list into a string.,list,Datatype,"(58, 61)"
6976,500,Write a function to concatenate all elements of the given list into a string.,string.,Datatype,"(70, 76)"
6977,500,Write a function to concatenate all elements of the given list into a string.,all,Property,"(32, 34)"
6978,500,Write a function to concatenate all elements of the given list into a string.,elements,Property,"(36, 43)"
6979,501,Write a python function to find common divisor between two numbers in a given pair.,,,
6980,501,Write a python function to find common divisor between two numbers in a given pair.,Write,Operator,"(0, 4)"
6981,501,Write a python function to find common divisor between two numbers in a given pair.,find,Operator,"(27, 30)"
6982,501,Write a python function to find common divisor between two numbers in a given pair.,numbers,Datatype,"(59, 65)"
6983,501,Write a python function to find common divisor between two numbers in a given pair.,pair.,Datatype,"(78, 82)"
6984,501,Write a python function to find common divisor between two numbers in a given pair.,common,Property,"(32, 37)"
6985,501,Write a python function to find common divisor between two numbers in a given pair.,divisor,Property,"(39, 45)"
6986,501,Write a python function to find common divisor between two numbers in a given pair.,two,Property,"(55, 57)"
6987,502,Write a python function to find remainder of two numbers.,,,
6988,502,Write a python function to find remainder of two numbers.,Write,Operator,"(0, 4)"
6989,502,Write a python function to find remainder of two numbers.,find,Operator,"(27, 30)"
6990,502,Write a python function to find remainder of two numbers.,numbers.,Datatype,"(49, 56)"
6991,502,Write a python function to find remainder of two numbers.,remainder,Property,"(32, 40)"
6992,502,Write a python function to find remainder of two numbers.,two,Property,"(45, 47)"
6993,503,Write a function to add consecutive numbers of a given list.,,,
6994,503,Write a function to add consecutive numbers of a given list.,Write,Operator,"(0, 4)"
6995,503,Write a function to add consecutive numbers of a given list.,add,Operator,"(20, 22)"
6996,503,Write a function to add consecutive numbers of a given list.,list.,Datatype,"(55, 59)"
6997,503,Write a function to add consecutive numbers of a given list.,numbers,Datatype,"(36, 42)"
6998,503,Write a function to add consecutive numbers of a given list.,consecutive,Property,"(24, 34)"
6999,504,Write a python function to find the cube sum of first n natural numbers.,,,
7000,504,Write a python function to find the cube sum of first n natural numbers.,Write,Operator,"(0, 4)"
7001,504,Write a python function to find the cube sum of first n natural numbers.,find,Operator,"(27, 30)"
7002,504,Write a python function to find the cube sum of first n natural numbers.,numbers.,Datatype,"(64, 71)"
7003,504,Write a python function to find the cube sum of first n natural numbers.,cube,Property,"(36, 39)"
7004,504,Write a python function to find the cube sum of first n natural numbers.,sum,Property,"(41, 43)"
7005,504,Write a python function to find the cube sum of first n natural numbers.,first,Property,"(48, 52)"
7006,504,Write a python function to find the cube sum of first n natural numbers.,n,Property,"(13, 13)"
7007,504,Write a python function to find the cube sum of first n natural numbers.,natural,Property,"(56, 62)"
7008,505,Write a function to move all zeroes to the end of the given array.,,,
7009,505,Write a function to move all zeroes to the end of the given array.,Write,Operator,"(0, 4)"
7010,505,Write a function to move all zeroes to the end of the given array.,move,Operator,"(20, 23)"
7011,505,Write a function to move all zeroes to the end of the given array.,array.,Datatype,"(60, 65)"
7012,505,Write a function to move all zeroes to the end of the given array.,all,Property,"(25, 27)"
7013,505,Write a function to move all zeroes to the end of the given array.,zeroes,Property,"(29, 34)"
7014,505,Write a function to move all zeroes to the end of the given array.,to,Property,"(17, 18)"
7015,505,Write a function to move all zeroes to the end of the given array.,end,Property,"(43, 45)"
7016,506,"Write a function to calculate the permutation coefficient of given p(n, k).",,,
7017,506,"Write a function to calculate the permutation coefficient of given p(n, k).",Write,Operator,"(0, 4)"
7018,506,"Write a function to calculate the permutation coefficient of given p(n, k).",calculate,Operator,"(20, 28)"
7019,506,"Write a function to calculate the permutation coefficient of given p(n, k).",permutation,Property,"(34, 44)"
7020,506,"Write a function to calculate the permutation coefficient of given p(n, k).",coefficient,Property,"(46, 56)"
7021,507,Write a function to remove specific words from a given list.,,,
7022,507,Write a function to remove specific words from a given list.,Write,Operator,"(0, 4)"
7023,507,Write a function to remove specific words from a given list.,remove,Operator,"(20, 25)"
7024,507,Write a function to remove specific words from a given list.,list.,Datatype,"(55, 59)"
7025,507,Write a function to remove specific words from a given list.,specific,Property,"(27, 34)"
7026,507,Write a function to remove specific words from a given list.,words,Property,"(36, 40)"
7027,508,Write a function to check if the common elements between two given lists are in the same order or not.,,,
7028,508,Write a function to check if the common elements between two given lists are in the same order or not.,Write,Operator,"(0, 4)"
7029,508,Write a function to check if the common elements between two given lists are in the same order or not.,check,Operator,"(20, 24)"
7030,508,Write a function to check if the common elements between two given lists are in the same order or not.,lists,Datatype,"(67, 71)"
7031,508,Write a function to check if the common elements between two given lists are in the same order or not.,same,Property,"(84, 87)"
7032,508,Write a function to check if the common elements between two given lists are in the same order or not.,order,Property,"(89, 93)"
7033,508,Write a function to check if the common elements between two given lists are in the same order or not.,common,Property,"(33, 38)"
7034,508,Write a function to check if the common elements between two given lists are in the same order or not.,elements,Property,"(40, 47)"
7035,508,Write a function to check if the common elements between two given lists are in the same order or not.,if,Conditional,"(26, 27)"
7036,509,Write a python function to find the average of odd numbers till a given odd number.,,,
7037,509,Write a python function to find the average of odd numbers till a given odd number.,Write,Operator,"(0, 4)"
7038,509,Write a python function to find the average of odd numbers till a given odd number.,find,Operator,"(27, 30)"
7039,509,Write a python function to find the average of odd numbers till a given odd number.,numbers,Datatype,"(51, 57)"
7040,509,Write a python function to find the average of odd numbers till a given odd number.,number.,Datatype,"(76, 82)"
7041,509,Write a python function to find the average of odd numbers till a given odd number.,average,Property,"(36, 42)"
7042,509,Write a python function to find the average of odd numbers till a given odd number.,till,Conditional,"(59, 62)"
7043,509,Write a python function to find the average of odd numbers till a given odd number.,odd,Property,"(47, 49)"
7044,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,,,
7045,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,Write,Operator,"(0, 4)"
7046,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,find,Operator,"(20, 23)"
7047,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,array.,Datatype,"(109, 114)"
7048,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,number,Property,"(29, 34)"
7049,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,of,Property,"(36, 37)"
7050,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,subsequences,Property,"(39, 50)"
7051,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,product,Property,"(59, 65)"
7052,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,smaller,Property,"(67, 73)"
7053,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,k,Property,"(80, 80)"
7054,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,than,Property,"(75, 78)"
7055,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,negative,Property,"(100, 107)"
7056,510,Write a function to find the number of subsequences having product smaller than k for the given non negative array.,non,Property,"(96, 98)"
7057,511,Write a python function to find minimum sum of factors of a given number.,,,
7058,511,Write a python function to find minimum sum of factors of a given number.,Write,Operator,"(0, 4)"
7059,511,Write a python function to find minimum sum of factors of a given number.,find,Operator,"(27, 30)"
7060,511,Write a python function to find minimum sum of factors of a given number.,number.,Datatype,"(66, 72)"
7061,511,Write a python function to find minimum sum of factors of a given number.,minimum,Property,"(32, 38)"
7062,511,Write a python function to find minimum sum of factors of a given number.,sum,Property,"(40, 42)"
7063,511,Write a python function to find minimum sum of factors of a given number.,factors,Property,"(47, 53)"
7064,512,Write a function to count the element frequency in the mixed nested tuple.,,,
7065,512,Write a function to count the element frequency in the mixed nested tuple.,Write,Operator,"(0, 4)"
7066,512,Write a function to count the element frequency in the mixed nested tuple.,count,Operator,"(20, 24)"
7067,512,Write a function to count the element frequency in the mixed nested tuple.,nested,Datatype,"(61, 66)"
7068,512,Write a function to count the element frequency in the mixed nested tuple.,tuple.,Datatype,"(68, 73)"
7069,512,Write a function to count the element frequency in the mixed nested tuple.,element,Property,"(30, 36)"
7070,512,Write a function to count the element frequency in the mixed nested tuple.,frequency,Property,"(38, 46)"
7071,512,Write a function to count the element frequency in the mixed nested tuple.,mixed,Property,"(55, 59)"
7072,513,Write a function to convert tuple into list by adding the given string after every element.,,,
7073,513,Write a function to convert tuple into list by adding the given string after every element.,Write,Operator,"(0, 4)"
7074,513,Write a function to convert tuple into list by adding the given string after every element.,convert,Operator,"(20, 26)"
7075,513,Write a function to convert tuple into list by adding the given string after every element.,tuple,Datatype,"(28, 32)"
7076,513,Write a function to convert tuple into list by adding the given string after every element.,list,Datatype,"(39, 42)"
7077,513,Write a function to convert tuple into list by adding the given string after every element.,string,Datatype,"(64, 69)"
7078,513,Write a function to convert tuple into list by adding the given string after every element.,element.,Property,"(83, 90)"
7079,513,Write a function to convert tuple into list by adding the given string after every element.,after,Property,"(71, 75)"
7080,513,Write a function to convert tuple into list by adding the given string after every element.,adding,Property,"(47, 52)"
7081,514,Write a function to find the summation of tuple elements in the given tuple list.,,,
7082,514,Write a function to find the summation of tuple elements in the given tuple list.,Write,Operator,"(0, 4)"
7083,514,Write a function to find the summation of tuple elements in the given tuple list.,find,Operator,"(20, 23)"
7084,514,Write a function to find the summation of tuple elements in the given tuple list.,list.,Datatype,"(76, 80)"
7085,514,Write a function to find the summation of tuple elements in the given tuple list.,tuple,Datatype,"(42, 46)"
7086,514,Write a function to find the summation of tuple elements in the given tuple list.,summation,Property,"(29, 37)"
7087,515,Write a function to check if there is a subset with sum divisible by m.,,,
7088,515,Write a function to check if there is a subset with sum divisible by m.,Write,Operator,"(0, 4)"
7089,515,Write a function to check if there is a subset with sum divisible by m.,check,Operator,"(20, 24)"
7090,515,Write a function to check if there is a subset with sum divisible by m.,subset,Property,"(40, 45)"
7091,515,Write a function to check if there is a subset with sum divisible by m.,divisible,Property,"(56, 64)"
7092,515,Write a function to check if there is a subset with sum divisible by m.,m.,Property,"(69, 70)"
7093,515,Write a function to check if there is a subset with sum divisible by m.,by,Property,"(66, 67)"
7094,515,Write a function to check if there is a subset with sum divisible by m.,sum,Property,"(52, 54)"
7095,515,Write a function to check if there is a subset with sum divisible by m.,if,Conditional,"(26, 27)"
7096,516,Write a function to sort a list of elements using radix sort.,,,
7097,516,Write a function to sort a list of elements using radix sort.,Write,Operator,"(0, 4)"
7098,516,Write a function to sort a list of elements using radix sort.,sort,Operator,"(20, 23)"
7099,516,Write a function to sort a list of elements using radix sort.,list,Datatype,"(27, 30)"
7100,516,Write a function to sort a list of elements using radix sort.,elements,Datatype,"(35, 42)"
7101,516,Write a function to sort a list of elements using radix sort.,of,Datatype,"(32, 33)"
7102,516,Write a function to sort a list of elements using radix sort.,sort.,Property,"(56, 60)"
7103,516,Write a function to sort a list of elements using radix sort.,radix,Property,"(50, 54)"
7104,517,Write a python function to find the largest postive number from the given list.,,,
7105,517,Write a python function to find the largest postive number from the given list.,Write,Operator,"(0, 4)"
7106,517,Write a python function to find the largest postive number from the given list.,find,Operator,"(27, 30)"
7107,517,Write a python function to find the largest postive number from the given list.,number,Datatype,"(52, 57)"
7108,517,Write a python function to find the largest postive number from the given list.,list.,Datatype,"(74, 78)"
7109,517,Write a python function to find the largest postive number from the given list.,largest,Property,"(36, 42)"
7110,517,Write a python function to find the largest postive number from the given list.,postive,Property,"(44, 50)"
7111,518,Write a function to find the square root of a perfect number.,,,
7112,518,Write a function to find the square root of a perfect number.,Write,Operator,"(0, 4)"
7113,518,Write a function to find the square root of a perfect number.,find,Operator,"(20, 23)"
7114,518,Write a function to find the square root of a perfect number.,number.,Datatype,"(54, 60)"
7115,518,Write a function to find the square root of a perfect number.,square,Property,"(29, 34)"
7116,518,Write a function to find the square root of a perfect number.,root,Property,"(36, 39)"
7117,518,Write a function to find the square root of a perfect number.,perfect,Property,"(46, 52)"
7118,519,Write a function to calculate volume of a tetrahedron.,,,
7119,519,Write a function to calculate volume of a tetrahedron.,Write,Operator,"(0, 4)"
7120,519,Write a function to calculate volume of a tetrahedron.,calculate,Operator,"(20, 28)"
